id,name,latitude,longitude,price
337708,*3BD/great value Amazing Location*,40.7605935809,-73.9880331343,450
337922,ARTIST COZY ZONE (LOWER EASY SIDE) ,40.7210722654,-73.9875712881,140
339142,"Quiet room in central, safe area",40.7353813805,-73.9802662,119
339386,Classic  E Village Bright Dream Apt,40.7290403532,-73.9837027136,150
341314,Private Bedroom and LivingRoom,40.6842700909,-73.9566644242,100
341525,TIMES SQUARE MASTER BEDROOM!,40.7577182732,-73.9927122044,105
341982,"Lincoln Center Studio, Clean&Sunny!",40.7757729351,-73.9825842177,99
342264,Spacious Manhattan Studio Apartment,40.8028299868,-73.9676315276,145
342965,Super Clean Apt by Columbus Circle,40.7677372658,-73.9892008807,329
342995,Unique private room and bathroom in Brownstone,40.8116861565,-73.9435458544,75
343119,Great room 2 minutes from the train!,40.7083244239,-73.941467655,75
343276,TIMES SQUARE HOUSE!,40.7578185845,-73.9934934642,95
343971,Beautiful Room in New NYC Apartment,40.8317720864,-73.9499976737,75
344019,Best West Village/Meatpacking Space,40.7310400063,-74.0087911057,195
344068,21 day Chelsea Apartment rental,40.7425297777,-73.991595527,160
344092,"Heavy Sun, Quiet, Arty 1 Bedroom",40.6437215094,-74.0206643894,70
346248,Cosy apartment in West Village,40.7288614998,-74.0001340326,100
346579,NYC Lower East Side 1 BR + office ,40.7174151352,-73.9831273535,135
346805,Spacious Lower East Side Apt in NYC,40.718675578,-73.9901710465,140
347865,ARTY 2 BED EAST VILLAGE GEM,40.721427872,-73.9811700469,189
349841,Williamsburg Loft: Amazing Sublet,40.7168201804,-73.9636921456,160
350168,Artist 2BR in Park Slope w/backyard,40.6772459611,-73.9820977183,178
350525,Spacious 2BR near Botanic Garden,40.6688839801,-73.9529211654,145
351859,Exquisite Spacious Studio in Midtown,40.7496368212,-73.9915754652,226
352651,COMFORTABLE LARGE ROOM,40.6584627672,-73.9505714019,77
353317,Lower East Side 1bedroom apt in NYC,40.7151518216,-73.9902915028,129
353801,A Great Place to Stay in Brooklyn!,40.7052820195,-73.9417221849,75
354095,Large Beautiful East Village 1-Bdrm,40.7298642296,-73.9791324205,199
354514,Quiet Comfy Spacious Executive Love Nest!,40.7252135978,-73.9793902606,150
355106,Big room near Prospect Park! NY!,40.6603903854,-73.9593686326,92
357157,EAST VILLAGE Duplex with ROOF DECK!,40.728801162,-73.9800028197,425
357224,Great Room In Bushwick! Musicians!,40.6962634624,-73.9302839568,300
360400,Beautiful Room in Manhattan Loft,40.7455342861,-73.9894258819,135
361023,Last Minute Nice Big Brooklyn Loft ,40.7074008332,-73.9476816053,350
361803,"Luxury, Adorable Studio Apartment",40.7758401933,-73.9502049839,115
362139,Beautiful and Spacious Room in Homey Apartment,40.7073220978,-73.922008586,35
363320,Home away from home (A bedroom),40.7996682143,-73.9515638089,80
363673,Beautiful 3 bedroom in Manhattan,40.8014246628,-73.9693060781,3000
363950,COOL AND COZY APT YOU WILL LOVE IT.,40.6444041338,-73.9490952783,150
364785,Large sunny private room in Park Slope,40.6796156399,-73.976547047,80
365227,Cozy 1 bedroom in Union Square,40.7334854118,-73.9852186552,103
367042,Eastern Parkway Brooklyn 1BR Flat,40.6684746144,-73.9487463621,125
367810,1400sf Manhattan View Artistic Loft,40.7375956095,-73.9567753355,150
369411,"ingefära hus! Private room Williamsburg, Brooklyn",40.7114802979,-73.9557326135,85
369567,Private MasterBR w/ View of Museum,40.6742462796,-73.9651419737,68
369626,"Large, sunny, Manhattan room with a sweeping view!",40.7226798904,-73.9888649503,86
369831,BK CHARM~Clean Modern~XPrss Train!!,40.6507929016,-73.9640303984,69
371138,"Comfy Brooklyn 2BD, W/ Backyard",40.72488049,-73.9401327966,190
371835,Mod Brooklyn Apartment 1,40.6942926733,-73.9063207286,50
373618,"Loft guest room, best Williamsburg",40.7221179345,-73.9569646455,119
374548,Sunny Retreat with Roof Garden,40.6853360919,-73.9343283398,85
375249,Enjoy Staten Island Hospitality,40.6210894017,-74.165338836,45
377217,Great apt on the UWS - A RARE FIND!,40.7816123,-73.9789769075,145
378790,"Williamsburg, block from Bedford L",40.717250508,-73.957466056,180
378852,Cute Chic Studio - Heart of Chelsea,40.742262914,-73.9991780133,135
380416,Park Slope Sunny Studio,40.6740712315,-73.9811143201,125
380730,Luxury L-Shape Studio + 3 cats,40.5972071412,-73.9514871943,50
382523,A cozy Red Room with private bathroom,40.8049142439,-73.9486602971,150
382524,Cozy room with private bathroom & outside garden,40.8033373574,-73.9480479988,180
384058,Li’l Cozy Room Space,40.7187947303,-73.9895760981,75
385190,"Beautiful 1 bdrm, Inwood Manhattan",40.8703938242,-73.9161072954,100
385657,Beautiful Loft/10 min to Manhattan!,40.7040008152,-73.9328512285,50
385824,New York City- Riverdale Modern two bedrooms unit,40.8799136092,-73.9167254805,120
385853,Central Park Artsy Guest Room,40.7994944358,-73.9547362336,99
386507,"Stylish, Cool Apt in Harlem",40.8088224375,-73.9420037303,100
386555,A PLACE TO STAY CLOSE TO MANHATTAN,40.6276617008,-74.0798831448,119
386744,Great room priv/bathrm Eastside location 70's ST,40.7684982702,-73.9603353471,125
386799,Midtown NYC - 1 Bedroom Apartment,40.7608197332,-73.9754777946,250
387377,THERE'S NO PLACE LIKE HOME.........,40.8015134261,-73.952203823,175
387666,Cozy home in vibrant Manhattan,40.8343419397,-73.9402654709,99
387735,LOCATION LOCATION LOCATION Sara's,40.7367717674,-73.9808437642,199
389482,Quaint & Quiet in Queens,40.7115096989,-73.8156124835,75
391955,Charming brownstone apt with patio,40.6863561662,-74.0034517463,149
392794,Full Rm - Chelsea Gallery District,40.7475081717,-74.0004726768,85
392948,williamsburg . 10 min from soho .,40.7099397542,-73.9657320745,45
393016,Your Hell's Kitchen Sanctuary,40.7601321924,-73.9900676822,104
393094,Designer studio in Luxury Building,40.7062052977,-74.0152479233,235
393479,NYC 2 Bedroom-Perfect for families!,40.7994136753,-73.970256657,190
393682,Private cozy bedroom in Nolita,40.7217217663,-73.9968877461,100
393868,Fun Bedrom Next to Central Park.,40.800445826,-73.955886554,90
393875,Right next to Central Park w/Piano,40.801321647,-73.9543024933,110
394111,"Beautiful Bedrooms in Briarwood, NY",40.7106800227,-73.815766682,75
394115,"Big bright & private, heart o Wburg",40.7119449211,-73.9446560187,70
394235,Flatiron-Designer's loft,40.7412480475,-73.9886217285,350
394474,GREAT 1BR-TIMES SQ/ MIDTOWN WEST,40.7588248918,-73.9879614608,95
395613,Best Location in Greenwich Village,40.7335332807,-73.9928009161,275
396636,Stylish Designer Studio with Piano,40.83090834,-73.9422289803,135
397034,New York City for All Seasons!,40.7823994952,-73.9829442573,125
397297,STUNNING E Vill Penthouse,40.7263433882,-73.982674147,225
397420,New York Host who knows The Most,40.8270318334,-73.9431077463,85
398281,One Block From Central Park!,40.7852088806,-73.9548917008,200
398283,"PARK SLOPE: SWEET, LARGE 2BR DUPLEX",40.6610623172,-73.9831609674,250
398682,KOZY ROOM IN FORT GREENE BROOKLYN..,40.6911186944,-73.9707263245,85
399640,Amazing location-Sunny Bedroom-Lower East Side,40.719579642,-73.9921428417,90
399946,Light Superhosted Chill LES Apt,40.7212255475,-73.9899563048,90
400039,Big Beautiful Railroad in Brooklyn,40.703392543,-73.9294478209,130
401039,Big and Comfy room near Yankee1,40.8488646663,-73.912226114,44
401044,Avail Dec 24-30 - Brooklyn Large 3+ BR w/ Hot Tub,40.6951007841,-73.971122277,345
401579,"ECO-APT, free YOGA, 2 new bedrooms. Best location!",40.6793852861,-73.9939802606,298
401836,"Sunny UES 1.5 Bedroom, Sleeps 6",40.7649414115,-73.9580419324,300
402037,Stay with a Jazz Singer in Harlem!,40.8019166982,-73.9582735313,125
402273,Cozy space w/ a veteran Superhost!,40.6987317271,-73.9269904737,65
403056,Large Private Room Near Central Park & Mount Sinai,40.7933003641,-73.9480136653,68
403264,Luxury room in Manhattan Duplex Apt,40.7453012452,-73.9905628098,145
403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village",40.7281219018,-73.9796629294,139
404502,ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!,40.7093019603,-73.9648372247,123
404923,Private Garden Entry,40.6479130138,-73.9790443688,88
405408,Soho Studio Loft!  READ OUR REVIEWS!,40.7205749542,-73.9997633474,250
406926,Nolita apt. with private garden,40.7233965748,-73.9943940123,269
406992,Family friendly Williamsburg Apt for the Holiday,40.7112143354,-73.9466946641,145
407469,BROWNSTONE TWO IN BROOKLYN in NYC,40.6897890656,-73.9166121711,75
408099,Cozy apartment near Times Square,40.7587323749,-73.9932456559,259
408406,Large Apartment in INCREDIBLE location,40.6825895754,-73.9812688019,85
408491,Charming West Village One Bedroom,40.7344833636,-73.9979732771,145
408983,Brooklyn Brownstone full floor/garden ProspectPark,40.6593714492,-73.9590621219,229
409262,"Family friendly,  steps to subway, large garden :)",40.6859915538,-73.9882638644,250
409293,Private Sunny Room Near Central Park & Mount Sinai,40.7949299413,-73.9499448706,55
409666,"1 bdr apt, sunny close to the beach",40.5781040807,-73.9545512096,75
411336,"""Simple Perfect Soho""",40.7227800031,-73.9967001181,225
411525,Beautiful Room + Private Balcony,40.7147163361,-73.9622497801,69
411918,"3 BR apartment Crown Heights, BKLYN",40.6692350348,-73.9440565971,160
412061,Brownstone Sunny & Spacious top fl,40.6725936155,-73.9548913137,125
412092,Stay in our Charming Park Slope Apartment,40.6745007471,-73.9791149232,139
412180,"Morocco in Brooklyn with the flyest loft, Amazing!",40.6932123472,-73.9441984818,95
413504,Perfect NYC/Williamsburg Location,40.7134800991,-73.9444712582,109
413528,"My loft, your loft!",40.7072832197,-73.9322021812,119
413567,Room3-Comfy+Clean Queen Bed @TWBGH,40.7101477922,-73.9449491036,115
413605,East Village Apartment,40.7282049611,-73.9858500547,259
413775,Midtown East Sutton Area Entire Apt,40.7581582536,-73.9645738428,250
413815,GREAT PRIVATE BEDROOM ,40.7615227405,-73.9501832093,75
414553,Bright & Spacious Greenpoint / Williamsburg Apt,40.7217066965,-73.9499822703,150
414801,4500sqft  Authentic Brooklyn Loft,40.6872188831,-73.962891929,550
415304,Cute east village apartment.,40.7311104999,-73.9852822215,175
416108,Private Cozy Quiet Room Center Manhattan,40.7413255722,-73.9787709476,90
416426,Modern Garden Family Townhouse,40.7780140379,-73.9838492298,349
416557,"All Charm: Lush Garden, Huge Kitchen + Quiet",40.7221208195,-73.9438850677,87
417685,Bright and Quiet 2 BR in Park Slope,40.6662574183,-73.9793257717,160
417935,Sunny & Spacious Lower East Side / Chinatown Loft,40.7132509507,-73.9953297063,248
418291,"Cozy, bright and PRIVATE 1BR apt in east village",40.7297781126,-73.9793025612,150
418846,Legal 1 Year Sublet Harlem 1 Bedroom Furnished,40.8101352813,-73.9396705235,45
419200,2BR Bright SoHo Apartment Fits 5!,40.72695905,-73.9989823859,300
419373,Stylish Loft w/Lovely Backyard,40.6883762139,-73.9419298941,80
419792,Great Apt IDEAL Location 900 SF,40.7180359639,-73.9856486988,200
420001,Beautiful gem on Upper West Side,40.8015063003,-73.9659449631,147
421539,Manhattan Apartment for short stays,40.7895915428,-73.9490244873,199
423015,"Cozy Private One Bedroom, Brooklyn",40.6901773222,-73.9552965061,45
423275,Cozy & SPacious in d heart Astoria,40.7639603094,-73.9181029014,150
424192,luxury 1 BedRoom Apt Hells Kitchen,40.7558981082,-73.9946940473,295
424298,Amazing 1BR Astoria Apartment!,40.7586178185,-73.9191117264,129
424667,Private bed + private bath Times Sq,40.7579935078,-73.981967731,110
424767,"Chic, Spacious Loft + Backyard",40.7440598991,-73.9827273072,275
424889,Sunny and Zen W. Village Studio of Your Own,40.7304139101,-74.0049810909,129
424930,2BR Lux Prospect Heights,40.6764043824,-73.9621823648,130
426491,LARGE ROOM FOR RENT BROOKLYN NY,40.6660395515,-73.9499426625,65
428226,Bright & Vibrant- The BK experience,40.6743598816,-73.9559971893,45
429504,River View Sublet April 20 - May 20,40.7603811735,-74.0002907232,2000
430427,"Very clean, quiet bedroom available",40.8355906971,-73.9409482052,60
430665,Lux One-bed Central Park View UWS,40.7923383464,-73.9648183945,250
431865,"Elegant Uptown : Books, music and a garden",40.8345112771,-73.9388495796,295
432090,Only 5 Min. to Manhattan!,40.7482598053,-73.946326592,50
433060,Large and sunny bedroom in Brooklyn,40.6737309919,-73.958249388,50
433218,Lovely 1 bdrm in Prospect Heights!,40.6776262005,-73.9718498841,125
433414,Spacious & Sunny in Prime Brooklyn,40.68472012,-73.9669078673,150
433914,1 Bedroom Apt - Close to JFK & City,40.6540761267,-73.8788343964,70
434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn",40.6730226998,-73.987557253,140
435774,A REAL New Yorkers  Wall St,40.7063261384,-74.0097397498,265
435946,SUNNY ZEN  FULL SERVICE HUGE STUDIO,40.7091717722,-74.0146025575,220
436510,Beautiful corner prewar apartment in Williamsburg,40.7107989643,-73.9622638456,200
436619,"Zen, Tranquil, Artsy, Sunny Bedroom",40.7250697782,-73.9886137116,100
436912,Bright Luxury in Tribeca & Views!,40.7164228603,-74.0055392263,495
436916,Room for the Summer,40.8266902794,-73.9428141033,55
437352,Fantastic 2BR in Brooklyn's Best Area,40.6707840108,-73.9881526342,100
437906,GREAT 1BR/2BA TERRACE & W/D! in EV!,40.7280032257,-73.979028011,350
438513,Big Beautiful Brooklyn Apt @ Park!,40.6581443258,-73.961807278,150
439750,Perfect apt. above L train Graham stop,40.7151680855,-73.942916783,60
439870,"Gorgeous Park Slope, BK triplex 4BD",40.6685905618,-73.982354526,350
441811,Master Suite with a Great view!,40.7146702636,-73.991204931,135
442633,Beautiful + Sunny Fort Greene 1BR,40.6883321668,-73.9679086779,129
442636,"Private,Affordable, 20 min to NYC!",40.7005370906,-73.9025483896,77
442649,Lovely Chelsea 1 Bedroom,40.7457200851,-73.9996528057,140
443646,Classy 2.5 BR Brownstone w/ Garden ,40.7891050575,-73.9739603619,433
444171,Upper Duplex in Brooklyn Brownstone,40.6881326977,-73.9281711533,189
444430,comfy room minutes from museums,40.811284813,-73.9239896246,49
444576,Bushwick Soul--Veteran Superhost!,40.6943569704,-73.9299486134,165
446367,NYC!  $85 a Night. March 22nd-April 2nd,40.7759307744,-73.9769864644,90
447766,"Great 1 BR Apt in Kips Bay, NY",40.7390299059,-73.9797476021,100
447840,Artist's 3BR Apt/ Amazing Location!,40.7116436827,-73.9650041222,299
447875,Room in manhattan penthouse,40.7224203176,-73.9795473586,95
448048,"1 BR, Book it 1st then write me ",40.7519333821,-73.8787328261,79
448049,"No Inq,Read it, 1 BR, Rt of Subway,",40.749057637,-73.8937742536,59
448123,Warm simple modern  Williamsburg bk,40.7137772292,-73.960156743,225
448603,Your home base for exploring NYC!,40.6997815458,-73.9144283641,40
448936,Full Size Bed in Private Room - Chelsea District,40.7479223124,-74.001336046,85
449034,Spacious Loft 5 min to Union Square,40.717555458,-73.9528235235,90
449130,Stylish Duplex in Heart of Harlem,40.8179011309,-73.943193877,70
449660,"Sunny Room, Good Coffee",40.6481403189,-73.973039843,80
449680,Artfully Decorated 2 Bedroom Apt,40.8161084537,-73.8990944628,100
450009,Lavender Joy Room in Duplex!,40.6289734567,-73.9033435071,39
450011,Beautiful Bedstuy Garden Apartment,40.6828604427,-73.934630016,129
450577,1 bdrm brownstone-west 70's-1 block Central Park,40.7755479341,-73.9766957868,250
450578,Serene Room...,40.6397015152,-74.0161985477,55
450699,E Village Penthouse Private Rooftop,40.7233584718,-73.9837519345,85
450856,Beautiful and cool 2 bedroom apt!,40.7207175399,-73.9831290423,250
450905,Master Bedroom / ParkSlope Brooklyn,40.6726685983,-73.9834837983,110
452068,"Spacious 4 bedroom house, New York",40.6420450534,-73.9717319531,200
452541,Brooklyn Apartment Windsor Terrace,40.6603382298,-73.9828971588,142
452824,Very sunny 2 bedroom apartment UWS,40.8073691296,-73.9609338621,300
453094,Bedroom with Garden at the Back,40.6869895771,-73.9634969063,70
453161,Sunny new condo apt McCarren Park,40.7218326337,-73.9490845491,260
453255,"Exciting Lower East Side, Loft Life",40.719864515,-73.9868992732,225
454334,Private spacious studio available,40.8166941989,-73.9426721983,65
454763,For Cat-Lovers ONLY,40.8671668257,-73.9194003057,99
455734,"Sunny, spacious 1-bedroom in Upper Manhattan",40.8692864468,-73.9242137613,50
455801,Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!,40.8053326256,-73.9520362058,65
456110,Beautiful One Bedroom in Chelsea,40.7475951027,-73.9969770184,139
456190,"West Village Loft, 1st floor",40.733573276,-74.0072272567,174
456336,"Private, Cozy Room! Harlem, NYC!",40.80773435,-73.9533852692,89
456451,Sunny Apt! A heartbeat to L Train!,40.713376124,-73.9405518786,67
456457,West Village Gem - 2BR,40.7320420192,-74.0018925886,315
456478,SOHO Luxury Loft,40.7221284981,-73.9971049208,650
456526,Central Harlem Comfy Bedroom with Private Bath,40.8171266521,-73.9421705338,75
457528,Heart of the West Village - 2 bedroom,40.7332437269,-74.0011986565,250
457829,"Large, sunny, warm apartment. Great location.",40.7291653536,-73.9881091382,210
458154,"Cozy private room, williamsburg NYC",40.7060975444,-73.9453087941,55
458377,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,40.7014716101,-73.9437836703,177
459066,******AMAZING DEAL IN NYC*****,40.7671897965,-73.9530286078,150
459929,Small room in a 2-br condo in Bklyn,40.6280821447,-73.9679294045,40
460036,Great DEAL Gramercy 1 BDROOM /2beds,40.741341554,-73.981132205,129
460876,1-2 Families! Park Slope Sleeps 9! ,40.6702104767,-73.980050899,575
460999,Beautiful duplex apt in Harlem,40.816203338,-73.9474694166,150
462454,Beautiful Lower East Side Apt!,40.7174626862,-73.9878150279,75
462994,Cute loft space in Williamsburg,40.7018904697,-73.9438765789,100
463042,Stylish 1BR in the heart of Nolita,40.7235507297,-73.9947857744,220
464369,Charming Studio in Luxury Chelsea,40.7389669768,-73.9971953078,250
465267,Beautiful Private Bedroom,40.7068535153,-73.9538200615,69
465277,Sunny plant-filled apartment with 2 balconies,40.6761458327,-73.9544073768,68
466277,"W'burg 2 bedroom w/ yard & laundry, 5 mins to L",40.7110985382,-73.9464339399,235
466402,Historic Fort Greene & Clinton Hill,40.6878873495,-73.9677067663,149
466457,"Bright, Bedstuy Gem",40.6894408702,-73.9375963953,100
467569,1BR on the best block of the LES,40.7210596952,-73.9838436038,311
467634,yahmanscrashpads,40.6774673574,-73.7649315416,39
467866,"Our NY home, Greenwich Village apt",40.7312280058,-74.0059074917,100
468613,$ (Phone number hidden by Airbnb) weeks - room f,40.7215209486,-73.9927906705,1300
470090,Studio Apt. Lower East - Manhattan,40.7214654497,-73.9920812668,210
470370,PRIVATE ROOM NEW YORK,40.6660382814,-73.95086258,55
470498,*Unique Master BR in Battery Park!*,40.7101191095,-74.0150437713,65
470709,Spacious sunny LOFT - best location,40.7185616453,-73.9516593625,130
471562,huge charming apt loft east village,40.7205650559,-73.9862766884,200
471712,Beautiful Sunny Apartment in South Harlem,40.8066100024,-73.9576012584,74
471845,Gorgeous Summer Duplex/Yard sublet,40.6822904898,-73.942866416,145
472052,Luxury Doorman Bldg Nr Central Park,40.7713696965,-73.9894348678,180
472141,"Studio Apartment in Astoria,  NYC",40.7662250617,-73.9270342039,150
472376,Great Brooklyn Studio/1BR!,40.6779564719,-73.9645842339,115
472546,Cozy place,40.6933001311,-73.9082311374,82
473035,CUTE SAFE COZY BROOKLYN STUDIO,40.6917367144,-73.9283742923,95
473592,AMAZING Private 1stop away from NYC 1 block Subway,40.7501973614,-73.941888538,70
473777,Bright Modern Artist's Apartment,40.7128510445,-73.9438291926,155
474261,"Cozy, Private ArtStar Boudoir in Williamsburg",40.7051639719,-73.9614925413,100
474283,Studio apartment by Columbus Circle,40.7648668708,-73.9847117545,128
475216,Studio Apt in Park Slope- Brooklyn!,40.6638724212,-73.990771923,100
475456,A Harlem Enclave - Private Room,40.8204247678,-73.9511681636,100
476899,NYC studio in ST MARKS PLACE & 1AVE,40.7269310036,-73.9852060009,155
476919,Private Room in The Posh UES Near Parks Museums,40.783212433,-73.9504290556,89
476983,"PRIVATE Room in Spacious, Quiet Apt",40.825365478,-73.9439242814,85
477991,"Sunny Room by Central Park, 2/3/6/B/C trains!",40.7960991216,-73.9480185076,45
478385,Sunny Midtown East Apt w/ a Loft!!!,40.7442833645,-73.9780885737,155
478604,Peaceful 2 Bed Apt in Williamsburg,40.7180059118,-73.9512283652,200
478832,Gorgeous 2 bdrm in Carroll Gardens,40.6757903882,-73.9996825372,150
478949,"Spectacular Lux 1 Bed Apt, Best Location, Terrace!",40.7408717868,-74.0022584466,380
479002,Brooklyn Brownstone w/ Beautiful Garden,40.6872300933,-73.9689710045,450
479255,Perfectly Located East Vill 1 Bdrm,40.7202078921,-73.9850199238,175
479285,Rent in beautiful Sunnyside Gardens,40.7467926928,-73.9185321519,80
479867,Williamsburg 2b apartment with deck,40.717393721,-73.954718394,195
481022,Super Cute Junior 1BR in LES!!,40.7194961856,-73.9802239708,125
481073,UnionSq./Flatiron - Charming 1BR with private roof,40.7381679773,-73.9876615131,175
482365,GREAT BRAND NEW 1 BED APT*TIMES SQ,40.756356013,-73.9939021252,80
482765,Beautiful Brooklyn Brownstone,40.6883449461,-73.9787526327,100
482969,Oasis In The Heart Of Astoria,40.7683310991,-73.9235472327,165
483414,Best double Room all included wifi,40.6858584915,-73.948373591,55
483485,Downtown Designer Full Floor Loft,40.7116371745,-74.0077446354,325
483505,Perfect & Stylish Williamsburg Apt,40.7074270371,-73.9672846043,142
484297,Large home in most desirable Brooklyn hood!,40.6854520083,-73.9653379182,350
484312,Loft-Like Park Slope 3bdr Duplex,40.6585399035,-73.9838449707,250
484600,A Charming Brooklyn Townhouse,40.6846105753,-73.9852432367,325
484645,Cozy and Inviting Sublet Studio!,40.6773156862,-73.9471987006,85
485026,Sunny Apt in Brooklyn-Close to Manhattan,40.6785830699,-73.9853741763,125
485197,Loveliest apartment East Village!,40.7236731004,-73.9820671889,170
486915,"Local Life, Global City",40.6908700171,-73.94043056,85
487872,Modern Spacious Convertible Bedroom,40.6750499041,-73.9586330954,45
488083,Nice apartment with a deck and an office!,40.6615761845,-73.9895417856,110
488211,Spacious Apt Steps to Central Park,40.7740650582,-73.9777244269,235
488309,"MODERN, QUIET PRIVATE APT.",40.7315761011,-74.006045761,118
489018,Lovely Central East Village 4p Apt,40.7245673217,-73.9845296189,185
489365,PRIME LOCATION STYLISH COMFORT,40.7168894496,-73.9570648229,226
489924,South Slope Private Bedroom,40.6622094368,-73.9974306209,50
489962,Upper Westside Retired Teacher's Studio,40.7721812632,-73.9816507201,220
489965,A Gem in Harlem - Modern Living,40.7931285847,-73.9349278723,80
490011,Great for families!,40.6844422464,-73.9990394158,200
490088,Beautiful Brooklyn Retreat,40.6846981568,-73.9169125989,90
490278,Lovely 1BR - Midtown East by metro!,40.7563169485,-73.9646356672,99
490608,Cozy Williamsburg Room with View,40.7094445874,-73.9470571641,55
490989,3-story Townhouse in Park Slope,40.6799587346,-73.9802711966,195
491123,Cozy Love Nest Prospect Heights ,40.67369229,-73.9658917258,102
491496,Gorgeous Sunny Simply Stunning!,40.8188479616,-73.9595162249,44
491529,3 bdrm family friendly home in central Park Slope,40.6721139175,-73.9759972388,239
491942,Renovated Spacious 1BR Upper West,40.7918250635,-73.9717206442,199
491977,Stylish Large 1bd APT in Chinatown/Tribeca NYC,40.7145606258,-73.9997787956,165
492785,RENOVATED SUNNY LARGE 1 BD WITH ART,40.6862940067,-73.9636738335,210
492810,"Artsy, Colorful & Cute",40.7688668648,-73.7704295186,125
492977,ONE BEDROOM IN FOUR-BEDROOM,40.708388243,-73.9406189194,100
493177,Two Bridges District Chinatown NYC,40.7166829489,-73.9907295926,155
493611,Huge sunny artist loft +roof garden,40.6786245151,-73.9856098949,500
494165,*Private Room in Spacious Loft - Williamsburg NY*,40.7097590262,-73.9662973953,90
494296,Brooklyn waterfront large sunny apt,40.6872126861,-74.0014728574,75
494823,Cozy Near Columbia,40.8027129931,-73.9588795998,105
494937,HUGE Full Floor loft in Heart of SoHo (2 Bedrooms),40.7216156024,-74.004141037,449
495249,10min Walk & 15mins to Tourist Spot,40.755406523,-73.8923897896,75
495913,Sunny 2 BR in Clinton Hill,40.6820273017,-73.9621186099,135
496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",40.6664066261,-73.9828331208,482
497219,"Beautiful, clean NYC SOHO loft.",40.7273925105,-73.9954692261,225
497370,Carroll Gardens EMF-Safe,40.6782753935,-73.9913618055,80
498052,"Spacious, modern Apartment",40.7148349764,-73.9621638803,120
498693,White Box Loft with private room,40.7164233473,-74.0005195051,95
498794,Charming Clinton Hill Apartment,40.6826344944,-73.9650282757,120
498859,"NYC 30 min by Subway, Brooklyn 2",40.5821954374,-73.9639154353,125
499092,Times Square-Hells Kitchen Quiet Rm,40.7568261104,-73.9901606445,88
499778,"Lovely, perfectly located 2-br",40.7298784411,-73.9989812555,269
500845,Trendy 1BR in the East Village,40.726864694,-73.9796986895,220
500886,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,40.6882531602,-73.9295112577,85
501082,"Private Bdrm & Bath, 30-day min, Weekly Maid Serv.",40.8239203449,-73.9420490539,78
501098,Private Bedroom in Wooden House,40.7138358568,-73.9473956701,90
501693,Room w/pvt bathroom on Central Park,40.7952005633,-73.9623954869,99
502132,Beautiful Downtown Manhattan Share,40.7394150704,-74.0000864693,50
502309,"Sunny Rm #1, A/C, Park, express Q train",40.6552408094,-73.9564576881,46
502429,Park Slope duplex with backyard,40.6615332533,-73.9855428125,325
503460,Spacious Apartment w extra room,40.5927370892,-74.1617828954,60
503529,HEART OF SOHO 1 BEDROOM APT,40.7270068766,-74.0010977038,198
503722,Hip Stylish WIlliamsburg Studio,40.7134505424,-73.9568852229,150
503790,SLEEK WEST VILLAGE ARTIST STUDIO LOFT,40.7321359815,-74.001876012,130
504362,1760 Sq ft Penthouse apartment,40.6782260822,-73.9700663959,209
504394,"Charming, Retro Apt on the UWS",40.7984222979,-73.9690274975,150
504437,The biggest small apt in Manhattan,40.7223234277,-73.9868607911,110
505029,ELEGANT SPACIOUS Sunny FABULOUS Loft,40.7245394736,-73.9794430447,175
505231,"Enjoy a 1 Bedroom to share, NYC",40.7779938572,-73.9522322248,80
505315,Charming ROOM(s)*Lovely BUSHWICK Block*25min->City,40.6922749515,-73.9085197565,49
505716,Beautiful Artists Mini-Loft (LES),40.7225677189,-73.9871187778,180
505835,Room 2 - Comfy and Quiet @TWBGH,40.7126014929,-73.9497298415,100
506121,Cozy Room in Lively East Village,40.7275975405,-73.9834667995,72
506527,Modern Sunny 2 Bedroom Apartment,40.7578209934,-73.9212897264,107
506575,Bronx Room Near Yankees + Harlem,40.8493656085,-73.913279769,40
506629,Manhattan Lux 24Hr Security Subway,40.8167974292,-73.946239285,90
507393,Ready private furnished room w/Wifi,40.6854870823,-73.9472423668,49
508117,Room1-ComfyQueen Bed Private @TWBGH,40.7127897068,-73.9498585092,115
508154,3 Bedrooms Comfy Private @TWBGH,40.7131401808,-73.9497473365,315
509989,Artist's Ditmas Pk 5 bedroom house,40.642286493,-73.9654757111,329
510218,Spacious Upper West Side 1-Bedroom,40.7921835086,-73.9792611263,169
510454,"Gramercy Pk Area, w Rooftop Gdn!",40.7395055981,-73.9814590341,145
510543,The best of Brooklyn - bedroom with a private bath,40.723747406,-73.9531235209,75
511733,"Artist Loft @ Bushwick, Brooklyn",40.7075315534,-73.9204783344,85
511960,Wonderful east village floor thru,40.7304432372,-73.9868260999,160
512144,Urban Oasis II - gorgeous 3 br. house,40.6624466097,-73.985113762,160
512162,Amazing Triplex in the E Village,40.7315502034,-73.990158435,541
512209,Your own townhouse in Bklyn Heights,40.699639579,-73.9929940385,800
